ids,labels
5795,55
5796,59
5797,46
5798,46
5799,20
5800,83
5801,80
5802,38
5803,30
5804,93
5805,64
5806,41
5807,0
5808,21
5809,54
5810,9
5811,16
5812,87
5813,81
5814,12
5815,49
5816,71
5817,81
5818,89
5819,42
5820,51
5821,36
5822,59
5823,54
5824,7
5825,94
5826,80
5827,56
5828,37
5829,63
5830,75
5831,31
5832,34
5833,88
5834,58
5835,24
5836,16
5837,56
5838,78
5839,41
5840,62
5841,7
5842,7
5843,38
5844,26
5845,22
5846,52
5847,32
5848,62
5849,28
5850,96
5851,73
5852,15
5853,13
5854,47
5855,8
5856,30
5857,17
5858,14
5859,18
5860,30
5861,57
5862,15
5863,57
5864,60
5865,16
5866,54
5867,7
5868,52
5869,29
5870,50
5871,90
5872,44
5873,74
5874,74
5875,71
5876,85
5877,8
5878,31
5879,28
5880,17
5881,7
5882,28
5883,93
5884,16
5885,0
5886,37
5887,26
5888,71
5889,34
5890,64
5891,99
5892,27
5893,58
5894,9
5895,48
5896,92
5897,11
5898,94
5899,41
5900,0
5901,3
5902,44
5903,32
5904,6
5905,42
5906,92
5907,73
5908,31
5909,73
5910,14
5911,97
5912,32
5913,0
5914,57
5915,19
5916,46
5917,53
5918,69
5919,47
5920,13
5921,5
5922,67
5923,43
5924,80
5925,59
5926,20
5927,23
5928,65
5929,79
5930,61
5931,62
5932,58
5933,80
5934,35
5935,73
5936,46
5937,90
5938,66
5939,69
5940,39
5941,60
5942,42
5943,6
5944,51
5945,34
5946,19
5947,75
5948,67
5949,78
5950,5
5951,23
5952,71
5953,68
5954,77
5955,64
5956,14
5957,86
5958,1
5959,61
5960,69
5961,67
5962,93
5963,64
5964,43
5965,60
5966,74
5967,54
5968,93
5969,90
5970,46
5971,11
5972,2
5973,91
5974,85
5975,70
5976,16
5977,59
5978,22
5979,43
5980,98
5981,9
5982,72
5983,84
5984,72
5985,81
5986,95
5987,40
5988,16
5989,12
5990,24
5991,61
5992,50
5993,9
5994,8
5995,20
5996,11
5997,49
5998,0
5999,66
6000,15
6001,18
6002,35
6003,23
6004,47
6005,59
6006,30
6007,88
6008,46
6009,10
6010,97
6011,17
6012,81
6013,76
6014,92
6015,39
6016,73
6017,30
6018,9
6019,67
6020,40
6021,2
6022,48
6023,98
6024,34
6025,40
6026,88
6027,21
6028,36
6029,72
6030,82
6031,40
6032,47
6033,40
6034,61
6035,62
6036,93
6037,15
6038,54
6039,88
6040,81
6041,98
6042,39
6043,70
6044,15
6045,36
6046,94
6047,70
6048,47
6049,70
6050,92
6051,39
6052,3
6053,25
6054,33
6055,42
6056,99
6057,16
6058,3
6059,28
6060,98
6061,42
6062,17
6063,89
6064,14
6065,57
6066,81
6067,80
6068,63
6069,28
6070,81
6071,40
6072,49
6073,29
6074,5
6075,58
6076,36
6077,65
6078,83
6079,10
6080,97
6081,12
6082,25
6083,17
6084,29
6085,80
6086,80
6087,6
6088,92
6089,9
6090,55
6091,38
6092,42
6093,28
6094,43
6095,53
6096,50
6097,99
6098,20
6099,0
6100,32
6101,90
6102,70
6103,51
6104,31
6105,88
6106,56
6107,23
6108,60
6109,88
6110,94
6111,50
6112,39
6113,66
6114,96
6115,63
6116,13
6117,39
6118,4
6119,31
6120,84
6121,24
6122,37
6123,18
6124,43
6125,96
6126,11
6127,6
6128,69
6129,99
6130,19
6131,39
6132,97
6133,6
6134,39
6135,77
6136,85
6137,52
6138,5
6139,10
6140,3
6141,20
6142,42
6143,36
6144,48
6145,39
6146,67
6147,74
6148,98
6149,12
6150,95
6151,43
6152,51
6153,21
6154,78
6155,6
6156,4
6157,97
6158,67
6159,25
6160,97
6161,94
6162,34
6163,34
6164,59
6165,22
6166,16
6167,70
6168,86
6169,5
6170,67
6171,74
6172,17
6173,40
6174,47
6175,43
6176,87
6177,50
6178,73
6179,49
6180,78
6181,90
6182,99
6183,96
6184,28
6185,80
6186,19
6187,97
6188,23
6189,25
6190,4
6191,87
6192,26
6193,5
6194,51
6195,63
6196,93
6197,57
6198,99
6199,53
6200,37
6201,74
6202,72
6203,91
6204,87
6205,95
6206,73
6207,27
6208,49
6209,97
6210,18
6211,40
6212,53
6213,25
6214,9
6215,51
6216,40
6217,9
6218,39
6219,70
6220,96
6221,14
6222,62
6223,32
6224,61
6225,98
6226,8
6227,2
6228,66
6229,66
6230,11
6231,73
6232,12
6233,20
6234,95
6235,68
6236,47
6237,5
6238,22
6239,9
6240,23
6241,11
6242,55
6243,27
6244,59
6245,20
6246,17
6247,98
6248,73
6249,96
6250,60
6251,28
6252,45
6253,0
6254,10
6255,3
6256,15
6257,29
6258,24
6259,49
6260,52
6261,82
6262,13
6263,57
6264,52
6265,87
6266,85
6267,22
6268,83
6269,22
6270,57
6271,56
6272,1
6273,45
6274,79
6275,60
6276,65
6277,7
6278,88
6279,48
6280,8
6281,84
6282,18
6283,60
6284,50
6285,55
6286,80
6287,73
6288,27
6289,5
6290,76
6291,2
6292,64
6293,42
6294,90
6295,52
6296,1
6297,39
6298,78
6299,86
6300,74
6301,2
6302,36
6303,75
6304,87
6305,30
6306,74
6307,85
6308,33
6309,6
6310,3
6311,72
6312,54
6313,61
6314,91
6315,71
6316,45
6317,98
6318,17
6319,56
6320,14
6321,50
6322,37
6323,40
6324,97
6325,30
6326,88
6327,86
6328,75
6329,83
6330,75
6331,66
6332,52
6333,52
6334,86
6335,66
6336,24
6337,69
6338,41
6339,13
6340,39
6341,5
6342,61
6343,48
6344,7
6345,60
6346,38
6347,46
6348,45
6349,30
6350,2
6351,54
6352,12
6353,21
6354,56
6355,72
6356,93
6357,98
6358,73
6359,47
6360,89
6361,24
6362,59
6363,75
6364,20
6365,18
6366,92
6367,96
6368,5
6369,63
6370,39
6371,67
6372,45
6373,67
6374,2
6375,79
6376,76
6377,27
6378,81
6379,89
6380,83
6381,60
6382,48
6383,32
6384,2
6385,73
6386,98
6387,21
6388,82
6389,90
6390,94
6391,50
6392,27
6393,75
6394,79
6395,67
6396,75
6397,14
6398,89
6399,50
6400,83
6401,45
6402,67
6403,81
6404,73
6405,52
6406,17
6407,76
6408,5
6409,88
6410,68
6411,13
6412,37
6413,94
6414,62
6415,0
6416,48
6417,15
6418,15
6419,39
6420,40
6421,82
6422,31
6423,94
6424,78
6425,68
6426,52
6427,19
6428,4
6429,54
6430,89
6431,40
6432,27
6433,97
6434,20
6435,95
6436,66
6437,44
6438,26
6439,64
6440,9
6441,66
6442,44
6443,47
6444,33
6445,79
6446,74
6447,97
6448,43
6449,48
6450,78
6451,25
6452,32
6453,18
6454,40
6455,78
6456,80
6457,16
6458,45
6459,45
6460,12
6461,99
6462,18
6463,6
6464,41
6465,11
6466,69
6467,18
6468,44
6469,34
6470,32
6471,30
6472,69
6473,27
6474,85
6475,15
6476,62
6477,5
6478,71
6479,52
6480,59
6481,88
6482,22
6483,15
6484,31
6485,65
6486,63
6487,56
6488,99
6489,72
6490,22
6491,20
6492,99
6493,57
6494,78
6495,29
6496,63
6497,91
6498,64
6499,36
6500,22
6501,49
6502,26
6503,84
6504,59
6505,92
6506,85
6507,9
6508,22
6509,29
6510,87
6511,11
6512,94
6513,44
6514,25
6515,67
6516,53
6517,12
6518,91
6519,1
6520,78
6521,88
6522,61
6523,45
6524,78
6525,32
6526,55
6527,12
6528,97
6529,37
6530,5
6531,87
6532,57
6533,72
6534,35
6535,18
6536,57
6537,91
6538,75
6539,42
6540,26
6541,7
6542,96
6543,39
6544,34
6545,34
6546,78
6547,48
6548,56
6549,18
6550,45
6551,92
6552,74
6553,8
6554,26
6555,55
6556,81
6557,68
6558,51
6559,10
6560,57
6561,38
6562,33
6563,60
6564,43
6565,78
6566,74
6567,31
6568,87
6569,49
6570,99
6571,24
6572,68
6573,11
6574,58
6575,51
6576,72
6577,36
6578,65
6579,78
6580,55
6581,65
6582,25
6583,19
6584,86
6585,35
6586,33
6587,70
6588,31
6589,71
6590,99
6591,5
6592,79
6593,71
6594,20
6595,27
6596,23
6597,28
6598,76
6599,31
6600,80
6601,62
6602,9
6603,4
6604,54
6605,38
6606,46
6607,52
6608,84
6609,4
6610,32
6611,35
6612,52
6613,73
6614,87
6615,62
6616,15
6617,35
6618,59
6619,20
6620,52
6621,60
6622,66
6623,65
6624,35
6625,77
6626,38
6627,24
6628,2
6629,15
6630,36
6631,80
6632,74
6633,41
6634,32
6635,71
6636,76
6637,44
6638,91
6639,21
6640,81
6641,62
6642,72
6643,96
6644,79
6645,55
6646,29
6647,82
6648,64
6649,74
6650,49
6651,98
6652,97
6653,58
6654,43
6655,20
6656,86
6657,22
6658,51
6659,18
6660,53
6661,60
6662,50
6663,83
6664,18
6665,32
6666,66
6667,78
6668,51
6669,98
6670,69
6671,28
6672,11
6673,22
6674,49
6675,21
6676,93
6677,1
6678,72
6679,34
6680,72
6681,51
6682,44
6683,92
6684,76
6685,47
6686,31
6687,82
6688,75
6689,61
6690,55
6691,90
6692,78
6693,34
6694,87
6695,99
6696,85
6697,70
6698,2
6699,14
6700,45
6701,70
6702,95
6703,90
6704,64
6705,55
6706,12
6707,73
6708,47
6709,35
6710,22
6711,26
6712,16
6713,8
6714,84
6715,32
6716,11
6717,60
6718,21
6719,28
6720,48
6721,15
6722,24
6723,75
6724,40
6725,37
6726,93
6727,95
6728,63
6729,51
6730,48
6731,65
6732,6
6733,39
6734,87
6735,43
6736,49
6737,14
6738,83
6739,23
6740,78
6741,47
6742,13
6743,41
6744,76
6745,42
6746,97
6747,79
6748,24
6749,76
6750,57
6751,74
6752,22
6753,44
6754,54
6755,92
6756,73
6757,4
6758,2
6759,1
6760,39
6761,98
6762,90
6763,51
6764,81
6765,74
6766,64
6767,42
6768,59
6769,69
6770,51
6771,66
6772,10
6773,52
6774,61
6775,86
6776,71
6777,39
6778,15
6779,77
6780,36
6781,23
6782,41
6783,94
6784,78
6785,17
6786,62
6787,62
6788,9
6789,88
6790,37
6791,12
6792,77
6793,69
6794,72
6795,22
6796,75
6797,24
6798,3
6799,48
6800,24
6801,98
6802,4
6803,98
6804,93
6805,2
6806,0
6807,89
6808,7
6809,94
6810,33
6811,66
6812,17
6813,5
6814,48
6815,77
6816,34
6817,99
6818,44
6819,35
6820,52
6821,70
6822,29
6823,94
6824,37
6825,57
6826,40
6827,0
6828,57
6829,96
6830,4
6831,78
6832,80
6833,6
6834,85
6835,52
6836,96
6837,48
6838,93
6839,14
6840,25
6841,86
6842,89
6843,44
6844,93
6845,82
6846,47
6847,70
6848,8
6849,19
6850,30
6851,50
6852,86
6853,3
6854,13
6855,32
6856,38
6857,57
6858,5
6859,10
6860,40
6861,12
6862,90
6863,5
6864,68
6865,8
6866,89
6867,69
6868,95
6869,43
6870,60
6871,87
6872,0
6873,12
6874,90
6875,2
6876,54
6877,45
6878,65
6879,50
6880,97
6881,68
6882,17
6883,98
6884,81
6885,32
6886,9
6887,99
6888,77
6889,9
6890,22
6891,44
6892,23
6893,72
6894,73
6895,50
6896,92
6897,70
6898,63
6899,9
6900,86
6901,91
6902,26
6903,85
6904,30
6905,12
6906,54
6907,81
6908,76
6909,15
6910,67
6911,51
6912,72
6913,15
6914,8
6915,81
6916,55
6917,38
6918,27
6919,2
6920,81
6921,25
6922,0
6923,65
6924,42
6925,77
6926,52
6927,54
6928,82
6929,12
6930,89
6931,53
6932,21
6933,18
6934,92
6935,36
6936,15
6937,35
6938,31
6939,62
6940,89
6941,65
6942,28
6943,20
6944,92
6945,96
6946,3
6947,41
6948,72
6949,18
6950,56
6951,88
6952,76
6953,71
6954,48
6955,12
6956,45
6957,60
6958,78
6959,40
6960,24
6961,37
6962,86
6963,76
6964,84
6965,51
6966,60
6967,97
6968,93
6969,65
6970,6
6971,8
6972,7
6973,59
6974,59
6975,53
6976,32
6977,7
6978,40
6979,33
6980,46
6981,12
6982,38
6983,52
6984,24
6985,55
6986,54
6987,85
6988,65
6989,75
6990,4
6991,80
6992,17
6993,92
6994,44
6995,61
6996,98
6997,66
6998,39
6999,44
7000,35
7001,91
7002,72
7003,7
7004,77
7005,47
7006,89
7007,83
7008,91
7009,30
7010,85
7011,75
7012,9
7013,25
7014,87
7015,59
7016,38
7017,82
7018,44
7019,6
7020,45
7021,34
7022,14
7023,14
7024,11
7025,70
7026,17
7027,84
7028,97
7029,73
7030,69
7031,59
7032,38
7033,86
7034,78
7035,79
7036,4
7037,64
7038,29
7039,49
7040,26
7041,53
7042,95
7043,85
7044,46
7045,81
7046,84
7047,76
7048,71
7049,14
7050,87
7051,37
7052,86
7053,55
7054,28
7055,93
7056,62
7057,4
7058,41
7059,46
7060,4
7061,46
7062,36
7063,87
7064,57
7065,1
7066,33
7067,86
7068,73
7069,52
7070,90
7071,99
7072,23
7073,14
7074,57
7075,50
7076,2
7077,9
7078,42
7079,21
7080,12
7081,95
7082,29
7083,81
7084,67
7085,67
7086,89
7087,97
7088,63
7089,84
7090,40
7091,6
7092,15
7093,9
7094,55
7095,7
7096,39
7097,1
7098,68
7099,83
7100,60
7101,18
7102,84
7103,23
7104,80
7105,40
7106,3
7107,17
7108,31
7109,48
7110,48
7111,2
7112,27
7113,66
7114,40
7115,44
7116,12
7117,14
7118,56
7119,58
7120,70
7121,85
7122,70
7123,94
7124,41
7125,97
7126,5
7127,80
7128,15
7129,1
7130,2
7131,58
7132,56
7133,90
7134,18
7135,97
7136,25
7137,84
7138,72
7139,70
7140,24
7141,3
7142,93
7143,45
7144,44
7145,68
7146,89
7147,31
7148,67
7149,85
7150,36
7151,95
7152,80
7153,96
7154,76
7155,32
7156,77
7157,19
7158,59
7159,84
7160,48
7161,32
7162,32
7163,35
7164,33
7165,69
7166,14
7167,69
7168,36
7169,72
7170,65
7171,94
7172,86
7173,21
7174,16
7175,90
7176,56
7177,4
7178,47
7179,19
7180,71
7181,51
7182,4
7183,41
7184,61
7185,32
7186,96
7187,62
7188,85
7189,74
7190,57
7191,23
7192,20
7193,38
7194,15
7195,5
7196,77
7197,62
7198,12
7199,62
7200,15
7201,47
7202,75
7203,26
7204,28
7205,27
7206,37
7207,58
7208,98
7209,48
7210,47
7211,79
7212,71
7213,7
7214,60
7215,60
7216,38
7217,49
7218,92
7219,0
7220,19
7221,46
7222,91
7223,84
7224,22
7225,64
7226,75
7227,41
7228,65
7229,51
7230,65
7231,46
7232,1
7233,7
7234,17
7235,65
7236,35
7237,45
7238,14
7239,90
7240,88
7241,30
7242,8
7243,21
7244,28
7245,14
7246,65
7247,32
7248,34
7249,48
7250,75
7251,29
7252,92
7253,76
7254,95
7255,74
7256,72
7257,37
7258,82
7259,9
7260,11
7261,54
7262,8
7263,43
7264,67
7265,40
7266,8
7267,40
7268,53
7269,1
7270,77
7271,26
7272,93
7273,6
7274,87
7275,22
7276,40
7277,24
7278,75
7279,97
7280,86
7281,8
7282,8
7283,42
7284,51
7285,87
7286,81
7287,18
7288,85
7289,48
7290,35
7291,45
7292,93
7293,31
7294,55
7295,26
7296,72
7297,26
7298,15
7299,55
7300,93
7301,74
7302,44
7303,87
7304,72
7305,35
7306,27
7307,36
7308,97
7309,73
7310,35
7311,56
7312,24
7313,92
7314,74
7315,26
7316,71
7317,34
7318,67
7319,5
7320,85
7321,7
7322,73
7323,92
7324,99
7325,21
7326,36
7327,36
7328,82
7329,95
7330,71
7331,61
7332,67
7333,29
7334,77
7335,40
7336,74
7337,25
7338,19
7339,67
7340,6
7341,22
7342,68
7343,55
7344,5
7345,10
7346,11
7347,41
7348,55
7349,47
7350,57
7351,73
7352,15
7353,88
7354,92
7355,73
7356,51
7357,19
7358,10
7359,32
7360,76
7361,54
7362,22
7363,68
7364,70
7365,83
7366,5
7367,42
7368,46
7369,13
7370,88
7371,67
7372,7
7373,34
7374,46
7375,72
7376,13
7377,29
7378,8
7379,90
7380,10
7381,29
7382,3
7383,16
7384,52
7385,8
7386,50
7387,26
7388,85
7389,89
7390,87
7391,85
7392,61
7393,52
7394,75
7395,80
7396,95
7397,17
7398,67
7399,4
7400,80
7401,53
7402,23
7403,98
7404,42
7405,40
7406,9
7407,42
7408,67
7409,92
7410,86
7411,43
7412,42
7413,79
7414,52
7415,9
7416,95
7417,42
7418,57
7419,56
7420,99
7421,83
7422,81
7423,9
7424,0
7425,34
7426,50
7427,42
7428,10
7429,68
7430,40
7431,40
7432,27
7433,50
7434,19
7435,62
7436,28
7437,94
7438,52
7439,86
7440,40
7441,13
7442,70
7443,46
7444,29
7445,4
7446,68
7447,66
7448,24
7449,63
7450,56
7451,60
7452,12
7453,83
7454,36
7455,35
7456,20
7457,92
7458,24
7459,16
7460,26
7461,58
7462,49
7463,6
7464,71
7465,61
7466,73
7467,57
7468,75
7469,94
7470,29
7471,48
7472,97
7473,73
7474,12
7475,34
7476,63
7477,85
7478,33
7479,23
7480,53
7481,2
7482,70
7483,51
7484,8
7485,27
7486,56
7487,11
7488,60
7489,48
7490,21
7491,21
7492,60
7493,56
7494,63
7495,42
7496,96
7497,79
7498,17
7499,20
7500,16
7501,7
7502,91
7503,43
7504,14
7505,92
7506,6
7507,48
7508,13
7509,12
7510,96
7511,55
7512,81
7513,63
7514,59
7515,10
7516,78
7517,7
7518,53
7519,17
7520,27
7521,43
7522,10
7523,92
7524,94
7525,79
7526,68
7527,31
7528,69
7529,64
7530,83
7531,41
7532,71
7533,11
7534,96
7535,20
7536,87
7537,90
7538,52
7539,26
7540,83
7541,3
7542,20
7543,5
7544,7
7545,83
7546,27
7547,45
7548,12
7549,93
7550,86
7551,12
7552,69
7553,78
7554,99
7555,1
7556,92
7557,51
7558,93
7559,58
7560,88
7561,97
7562,88
7563,80
7564,3
7565,23
7566,19
7567,48
7568,91
7569,48
7570,58
7571,16
7572,3
7573,19
7574,71
7575,4
7576,1
7577,55
7578,98
7579,32
7580,70
7581,87
7582,97
7583,33
7584,6
7585,45
7586,92
7587,31
7588,62
7589,22
7590,89
7591,62
7592,78
7593,83
7594,26
7595,85
7596,28
7597,37
7598,54
7599,30
7600,95
7601,7
7602,59
7603,24
7604,94
7605,7
7606,94
7607,94
7608,35
7609,42
7610,65
7611,52
7612,40
7613,38
7614,55
7615,97
7616,82
7617,36
7618,75
7619,93
7620,74
7621,34
7622,5
7623,59
7624,30
7625,74
7626,22
7627,74
7628,81
7629,62
7630,27
7631,52
7632,18
7633,26
7634,92
7635,65
7636,69
7637,84
7638,0
7639,80
7640,48
7641,32
7642,62
7643,45
7644,83
7645,44
7646,90
7647,19
7648,8
7649,68
7650,64
7651,3
7652,83
7653,70
7654,39
7655,0
7656,25
7657,51
7658,58
7659,19
7660,15
7661,90
7662,81
7663,61
7664,41
7665,27
7666,52
7667,66
7668,68
7669,80
7670,43
7671,11
7672,5
7673,74
7674,35
7675,50
7676,88
7677,14
7678,75
7679,53
7680,3
7681,5
7682,98
7683,82
7684,7
7685,87
7686,61
7687,7
7688,91
7689,1
7690,5
7691,37
7692,72
7693,41
7694,94
7695,33
7696,67
7697,78
7698,39
7699,23
7700,6
7701,31
7702,63
7703,71
7704,67
7705,10
7706,10
7707,11
7708,74
7709,33
7710,27
7711,72
7712,50
7713,55
7714,51
7715,91
7716,36
7717,3
7718,41
7719,59
7720,54
7721,81
7722,37
7723,75
7724,74
7725,71
7726,24
7727,24
7728,9
7729,44
7730,57
7731,83
7732,45
7733,22
7734,52
7735,42
7736,89
7737,61
7738,85
7739,39
7740,7
7741,25
7742,98
7743,57
7744,70
7745,70
7746,49
7747,70
7748,87
7749,90
7750,38
7751,65
7752,97
7753,36
7754,83
7755,82
7756,96
7757,98
7758,15
7759,74
7760,80
7761,2
7762,9
7763,91
7764,40
7765,36
7766,91
7767,27
7768,78
7769,73
7770,76
7771,83
7772,33
7773,62
7774,90
7775,50
7776,82
7777,24
7778,80
7779,16
7780,28
7781,39
7782,7
7783,63
7784,10
7785,65
7786,51
7787,77
7788,29
7789,66
7790,83
7791,30
7792,84
7793,27
7794,5
7795,26
7796,53
7797,50
7798,72
7799,15
7800,15
7801,93
7802,25
7803,66
7804,87
7805,4
7806,48
7807,30
7808,72
7809,97
7810,77
7811,3
7812,13
7813,18
7814,92
7815,55
7816,13
7817,91
7818,29
7819,91
7820,91
7821,61
7822,75
7823,58
7824,71
7825,54
7826,98
7827,52
7828,94
7829,89
7830,90
7831,56
7832,57
7833,43
7834,60
7835,87
7836,30
7837,96
7838,78
7839,74
7840,80
7841,80
7842,54
7843,83
7844,60
7845,76
7846,57
7847,78
7848,14
7849,26
7850,9
7851,81
7852,85
7853,32
7854,63
7855,43
7856,56
7857,87
7858,18
7859,54
7860,99
7861,70
7862,8
7863,90
7864,65
7865,80
7866,41
7867,17
7868,39
7869,53
7870,66
7871,48
7872,5
7873,65
7874,13
7875,74
7876,87
7877,37
7878,40
7879,91
7880,16
7881,27
7882,33
7883,16
7884,89
7885,5
7886,76
7887,83
7888,74
7889,85
7890,24
7891,77
7892,32
7893,76
7894,44
7895,5
7896,52
7897,11
7898,72
7899,40
7900,58
7901,84
7902,6
7903,91
7904,38
7905,46
7906,66
7907,41
7908,79
7909,53
7910,23
7911,14
7912,4
7913,86
7914,75
7915,45
7916,6
7917,61
7918,96
7919,76
7920,52
7921,90
7922,68
7923,22
7924,88
7925,45
7926,66
7927,8
7928,30
7929,11
7930,1
7931,23
7932,3
7933,22
7934,5
7935,80
7936,93
7937,45
7938,86
7939,69
7940,62
7941,53
7942,54
7943,4
7944,18
7945,84
7946,12
7947,8
7948,96
7949,8
7950,88
7951,62
7952,29
7953,30
7954,73
7955,2
7956,33
7957,46
7958,4
7959,32
7960,45
7961,83
7962,58
7963,30
7964,18
7965,84
7966,4
7967,5
7968,83
7969,18
7970,23
7971,29
7972,85
7973,34
7974,45
7975,16
7976,28
7977,79
7978,95
7979,45
7980,86
7981,0
7982,59
7983,32
7984,44
7985,87
7986,54
7987,29
7988,85
7989,82
7990,91
7991,82
7992,17
7993,27
7994,90
7995,12
7996,26
7997,35
7998,28
7999,58
8000,79
8001,1
8002,26
8003,49
8004,14
8005,3
8006,40
8007,23
8008,91
8009,18
8010,1
8011,1
8012,98
8013,1
8014,19
8015,88
8016,11
8017,29
8018,56
8019,0
8020,54
8021,61
8022,20
8023,13
8024,17
8025,53
8026,89
8027,18
8028,81
8029,6
8030,96
8031,41
8032,26
8033,79
8034,25
8035,60
8036,22
8037,72
8038,74
8039,47
8040,24
8041,90
8042,78
8043,17
8044,7
8045,0
8046,87
8047,44
8048,73
8049,6
8050,56
8051,55
8052,12
8053,54
8054,55
8055,79
8056,8
8057,43
8058,39
8059,65
8060,40
8061,53
8062,98
8063,4
8064,66
8065,8
8066,57
8067,33
8068,7
8069,35
8070,6
8071,94
8072,16
8073,80
8074,22
8075,16
8076,64
8077,57
8078,2
8079,38
8080,88
8081,55
8082,58
8083,93
8084,36
8085,13
8086,91
8087,84
8088,9
8089,58
8090,9
8091,75
8092,85
8093,70
8094,59
8095,26
8096,70
8097,59
8098,79
8099,70
8100,34
8101,97
8102,22
8103,49
8104,44
8105,55
8106,70
8107,29
8108,38
8109,34
8110,61
8111,69
8112,37
8113,55
8114,24
8115,15
8116,99
8117,75
8118,63
8119,98
8120,1
8121,84
8122,22
8123,86
8124,4
8125,91
8126,13
8127,90
8128,68
8129,60
8130,84
8131,0
8132,34
8133,18
8134,32
8135,92
8136,7
8137,49
8138,35
8139,28
8140,3
8141,89
8142,44
8143,15
8144,66
8145,35
8146,31
8147,12
8148,41
8149,31
8150,40
8151,93
8152,84
8153,26
8154,74
8155,44
8156,50
8157,40
8158,54
8159,35
8160,67
8161,44
8162,66
8163,60
8164,6
8165,58
8166,82
8167,25
8168,98
8169,89
8170,28
8171,55
8172,30
8173,76
8174,60
8175,76
8176,91
8177,37
8178,2
8179,4
8180,62
8181,43
8182,91
8183,48
8184,63
8185,63
8186,82
8187,34
8188,53
8189,78
8190,28
8191,8
8192,18
8193,45
8194,47
8195,61
8196,60
8197,73
8198,61
8199,29
8200,63
8201,34
8202,49
8203,92
8204,92
8205,45
8206,55
8207,20
8208,18
8209,20
8210,80
8211,0
8212,85
8213,64
8214,18
8215,23
8216,55
8217,95
8218,81
8219,58
8220,73
8221,60
8222,21
8223,14
8224,15
8225,87
8226,47
8227,79
8228,90
8229,75
8230,73
8231,15
8232,41
8233,39
8234,99
8235,11
8236,94
8237,45
8238,91
8239,36
8240,77
8241,73
8242,75
8243,92
8244,94
8245,61
8246,64
8247,38
8248,12
8249,1
8250,0
8251,30
8252,84
8253,98
8254,29
8255,7
8256,18
8257,48
8258,81
8259,91
8260,84
8261,29
8262,62
8263,31
8264,40
8265,95
8266,30
8267,10
8268,86
8269,96
8270,96
8271,72
8272,20
8273,14
8274,28
8275,80
8276,2
8277,81
8278,22
8279,73
8280,79
8281,5
8282,88
8283,56
8284,81
8285,33
8286,84
8287,40
8288,30
8289,6
8290,68
8291,92
8292,13
8293,74
8294,7
8295,80
8296,54
8297,60
8298,5
8299,14
8300,48
8301,83
8302,0
8303,70
8304,38
8305,75
8306,24
8307,69
8308,16
8309,9
8310,42
8311,41
8312,39
8313,27
8314,0
8315,92
8316,85
8317,9
8318,42
8319,79
8320,77
8321,75
8322,74
8323,80
8324,42
8325,67
8326,8
8327,0
8328,36
8329,89
8330,4
8331,98
8332,69
8333,31
8334,42
8335,22
8336,71
8337,98
8338,55
8339,40
8340,28
8341,0
8342,21
8343,11
8344,1
8345,72
8346,96
8347,43
8348,83
8349,55
8350,68
8351,18
8352,1
8353,12
8354,63
8355,98
8356,47
8357,90
8358,98
8359,28
8360,37
8361,61
8362,31
8363,77
8364,55
8365,70
8366,38
8367,93
8368,40
8369,39
8370,18
8371,41
8372,44
8373,49
8374,1
8375,11
8376,19
8377,91
8378,82
8379,4
8380,60
8381,88
8382,56
8383,16
8384,32
8385,38
8386,8
8387,99
8388,73
8389,98
8390,84
8391,58
8392,93
8393,87
8394,26
8395,24
8396,35
8397,43
8398,52
8399,6
8400,4
8401,27
8402,8
8403,63
8404,26
8405,34
8406,39
8407,97
8408,96
8409,75
8410,33
8411,87
8412,33
8413,98
8414,16
8415,33
8416,76
8417,41
8418,65
8419,8
8420,75
8421,17
8422,55
8423,93
8424,27
8425,63
8426,6
8427,60
8428,30
8429,55
8430,21
8431,77
8432,90
8433,54
8434,87
8435,86
8436,37
8437,52
8438,66
8439,2
8440,73
8441,72
8442,25
8443,62
8444,26
8445,65
8446,28
8447,15
8448,57
8449,96
8450,76
8451,45
8452,92
8453,39
8454,42
8455,91
8456,49
8457,48
8458,44
8459,71
8460,48
8461,69
8462,40
8463,88
8464,10
8465,35
8466,23
8467,66
8468,66
8469,97
8470,82
8471,48
8472,39
8473,88
8474,93
8475,82
8476,7
8477,76
8478,56
8479,40
8480,70
8481,14
8482,68
8483,52
8484,69
8485,45
8486,16
8487,62
8488,85
8489,12
8490,99
8491,88
8492,40
8493,68
8494,36
8495,23
8496,17
8497,87
8498,25
8499,32
8500,75
8501,22
8502,62
8503,58
8504,34
8505,51
8506,75
8507,32
8508,70
8509,37
8510,28
8511,90
8512,72
8513,88
8514,68
8515,38
8516,93
8517,6
8518,9
8519,58
8520,61
8521,39
8522,56
8523,17
8524,33
8525,18
8526,63
8527,87
8528,36
8529,4
8530,22
8531,94
8532,72
8533,76
8534,60
8535,97
8536,1
8537,0
8538,75
8539,31
8540,55
8541,71
8542,75
8543,47
8544,6
8545,43
8546,74
8547,84
8548,14
8549,88
8550,1
8551,88
8552,53
8553,66
8554,5
8555,59
8556,61
8557,52
8558,40
8559,24
8560,86
8561,54
8562,54
8563,88
8564,61
8565,87
8566,54
8567,24
8568,22
8569,85
8570,17
8571,90
8572,22
8573,86
8574,77
8575,79
8576,94
8577,45
8578,0
8579,39
8580,89
8581,82
8582,41
8583,87
8584,91
8585,73
8586,4
8587,62
8588,72
8589,98
8590,27
8591,46
8592,28
