ids,labels
5795,55
5796,59
5797,46
5798,46
5799,20
5800,83
5801,80
5802,38
5803,30
5804,93
5805,93
5806,41
5807,0
5808,35
5809,54
5810,9
5811,9
5812,25
5813,81
5814,12
5815,49
5816,60
5817,81
5818,89
5819,42
5820,51
5821,65
5822,52
5823,62
5824,7
5825,94
5826,80
5827,56
5828,37
5829,63
5830,99
5831,98
5832,34
5833,88
5834,85
5835,24
5836,16
5837,56
5838,97
5839,41
5840,62
5841,7
5842,7
5843,38
5844,45
5845,22
5846,47
5847,32
5848,70
5849,28
5850,96
5851,27
5852,15
5853,13
5854,47
5855,8
5856,91
5857,17
5858,14
5859,18
5860,91
5861,2
5862,98
5863,57
5864,60
5865,16
5866,54
5867,7
5868,52
5869,45
5870,50
5871,21
5872,44
5873,74
5874,74
5875,71
5876,85
5877,8
5878,31
5879,28
5880,17
5881,62
5882,28
5883,93
5884,16
5885,0
5886,17
5887,26
5888,71
5889,34
5890,64
5891,99
5892,27
5893,58
5894,9
5895,8
5896,29
5897,11
5898,94
5899,41
5900,0
5901,19
5902,27
5903,32
5904,6
5905,42
5906,92
5907,73
5908,3
5909,72
5910,56
5911,97
5912,97
5913,0
5914,57
5915,15
5916,2
5917,53
5918,85
5919,52
5920,13
5921,84
5922,67
5923,43
5924,80
5925,96
5926,20
5927,76
5928,65
5929,79
5930,99
5931,62
5932,58
5933,46
5934,64
5935,1
5936,46
5937,81
5938,66
5939,9
5940,39
5941,60
5942,88
5943,6
5944,51
5945,15
5946,19
5947,72
5948,27
5949,78
5950,10
5951,23
5952,23
5953,68
5954,3
5955,99
5956,78
5957,86
5958,1
5959,10
5960,46
5961,67
5962,55
5963,64
5964,43
5965,60
5966,74
5967,92
5968,91
5969,90
5970,64
5971,11
5972,2
5973,91
5974,85
5975,70
5976,16
5977,33
5978,22
5979,43
5980,98
5981,25
5982,63
5983,84
5984,72
5985,81
5986,95
5987,40
5988,86
5989,12
5990,24
5991,61
5992,50
5993,9
5994,8
5995,20
5996,2
5997,49
5998,0
5999,72
6000,31
6001,18
6002,11
6003,23
6004,47
6005,37
6006,30
6007,88
6008,46
6009,0
6010,73
6011,17
6012,81
6013,76
6014,62
6015,39
6016,67
6017,95
6018,9
6019,55
6020,40
6021,35
6022,48
6023,11
6024,34
6025,9
6026,43
6027,21
6028,36
6029,72
6030,82
6031,40
6032,47
6033,28
6034,57
6035,21
6036,30
6037,15
6038,54
6039,88
6040,33
6041,98
6042,39
6043,70
6044,15
6045,36
6046,94
6047,70
6048,59
6049,70
6050,92
6051,16
6052,42
6053,45
6054,33
6055,42
6056,99
6057,16
6058,21
6059,28
6060,98
6061,34
6062,17
6063,89
6064,83
6065,57
6066,81
6067,80
6068,4
6069,10
6070,81
6071,28
6072,49
6073,29
6074,5
6075,58
6076,65
6077,65
6078,83
6079,10
6080,84
6081,12
6082,25
6083,17
6084,29
6085,80
6086,80
6087,29
6088,54
6089,9
6090,55
6091,38
6092,63
6093,28
6094,43
6095,53
6096,50
6097,99
6098,20
6099,0
6100,32
6101,90
6102,70
6103,51
6104,31
6105,88
6106,56
6107,23
6108,71
6109,88
6110,46
6111,66
6112,39
6113,66
6114,33
6115,63
6116,13
6117,39
6118,55
6119,31
6120,84
6121,77
6122,37
6123,18
6124,43
6125,96
6126,2
6127,62
6128,38
6129,99
6130,19
6131,39
6132,97
6133,6
6134,14
6135,51
6136,74
6137,59
6138,25
6139,10
6140,21
6141,20
6142,50
6143,36
6144,48
6145,39
6146,27
6147,74
6148,2
6149,12
6150,67
6151,43
6152,51
6153,79
6154,99
6155,6
6156,4
6157,65
6158,32
6159,25
6160,97
6161,94
6162,34
6163,34
6164,59
6165,22
6166,28
6167,70
6168,9
6169,40
6170,77
6171,74
6172,17
6173,40
6174,47
6175,34
6176,87
6177,50
6178,64
6179,49
6180,78
6181,68
6182,99
6183,85
6184,28
6185,72
6186,19
6187,32
6188,23
6189,87
6190,4
6191,87
6192,26
6193,5
6194,77
6195,63
6196,26
6197,57
6198,99
6199,53
6200,37
6201,4
6202,72
6203,30
6204,60
6205,30
6206,73
6207,33
6208,49
6209,3
6210,42
6211,20
6212,0
6213,86
6214,9
6215,51
6216,40
6217,9
6218,39
6219,70
6220,96
6221,44
6222,62
6223,32
6224,10
6225,35
6226,8
6227,2
6228,66
6229,66
6230,35
6231,99
6232,59
6233,20
6234,95
6235,68
6236,47
6237,84
6238,22
6239,9
6240,23
6241,11
6242,55
6243,74
6244,14
6245,20
6246,17
6247,11
6248,95
6249,96
6250,60
6251,28
6252,10
6253,0
6254,10
6255,80
6256,15
6257,29
6258,24
6259,23
6260,52
6261,60
6262,81
6263,57
6264,52
6265,87
6266,42
6267,22
6268,83
6269,22
6270,40
6271,56
6272,18
6273,54
6274,45
6275,60
6276,50
6277,7
6278,43
6279,48
6280,1
6281,37
6282,18
6283,71
6284,50
6285,55
6286,80
6287,73
6288,33
6289,5
6290,76
6291,46
6292,64
6293,42
6294,90
6295,52
6296,1
6297,39
6298,39
6299,86
6300,27
6301,2
6302,50
6303,75
6304,87
6305,30
6306,74
6307,85
6308,33
6309,6
6310,3
6311,72
6312,54
6313,40
6314,91
6315,71
6316,82
6317,98
6318,69
6319,33
6320,14
6321,50
6322,37
6323,86
6324,97
6325,30
6326,88
6327,40
6328,75
6329,83
6330,99
6331,66
6332,52
6333,52
6334,86
6335,66
6336,24
6337,69
6338,41
6339,13
6340,39
6341,5
6342,61
6343,48
6344,32
6345,71
6346,38
6347,9
6348,67
6349,30
6350,2
6351,54
6352,12
6353,21
6354,59
6355,72
6356,93
6357,35
6358,73
6359,52
6360,89
6361,24
6362,59
6363,75
6364,20
6365,90
6366,92
6367,47
6368,25
6369,63
6370,39
6371,67
6372,45
6373,67
6374,2
6375,79
6376,76
6377,27
6378,81
6379,89
6380,83
6381,60
6382,48
6383,64
6384,2
6385,30
6386,98
6387,21
6388,82
6389,95
6390,94
6391,50
6392,27
6393,75
6394,79
6395,42
6396,75
6397,20
6398,89
6399,36
6400,83
6401,64
6402,67
6403,81
6404,67
6405,52
6406,17
6407,76
6408,5
6409,88
6410,68
6411,13
6412,37
6413,94
6414,92
6415,0
6416,48
6417,15
6418,15
6419,39
6420,40
6421,60
6422,31
6423,37
6424,78
6425,68
6426,52
6427,15
6428,4
6429,18
6430,89
6431,40
6432,27
6433,97
6434,18
6435,93
6436,66
6437,27
6438,26
6439,36
6440,9
6441,66
6442,44
6443,59
6444,33
6445,79
6446,63
6447,97
6448,43
6449,48
6450,99
6451,5
6452,32
6453,79
6454,40
6455,78
6456,80
6457,16
6458,45
6459,45
6460,12
6461,99
6462,18
6463,6
6464,41
6465,98
6466,69
6467,18
6468,44
6469,34
6470,32
6471,30
6472,69
6473,27
6474,85
6475,15
6476,92
6477,5
6478,71
6479,59
6480,52
6481,88
6482,22
6483,98
6484,15
6485,50
6486,86
6487,56
6488,99
6489,95
6490,22
6491,20
6492,99
6493,57
6494,78
6495,29
6496,63
6497,91
6498,64
6499,36
6500,22
6501,49
6502,26
6503,84
6504,59
6505,34
6506,85
6507,9
6508,22
6509,29
6510,39
6511,46
6512,94
6513,79
6514,25
6515,32
6516,53
6517,12
6518,91
6519,57
6520,83
6521,88
6522,61
6523,45
6524,78
6525,74
6526,31
6527,33
6528,97
6529,37
6530,5
6531,87
6532,57
6533,72
6534,35
6535,44
6536,57
6537,91
6538,31
6539,3
6540,26
6541,7
6542,96
6543,39
6544,34
6545,34
6546,12
6547,48
6548,56
6549,50
6550,45
6551,92
6552,74
6553,8
6554,96
6555,66
6556,12
6557,68
6558,51
6559,10
6560,77
6561,97
6562,33
6563,60
6564,43
6565,74
6566,74
6567,31
6568,84
6569,49
6570,99
6571,24
6572,68
6573,98
6574,58
6575,51
6576,19
6577,36
6578,65
6579,78
6580,72
6581,92
6582,25
6583,64
6584,86
6585,35
6586,49
6587,70
6588,96
6589,71
6590,99
6591,20
6592,79
6593,71
6594,20
6595,59
6596,67
6597,28
6598,76
6599,31
6600,2
6601,62
6602,9
6603,4
6604,54
6605,38
6606,98
6607,59
6608,37
6609,4
6610,72
6611,98
6612,52
6613,73
6614,87
6615,62
6616,15
6617,35
6618,59
6619,20
6620,47
6621,60
6622,27
6623,65
6624,35
6625,77
6626,38
6627,24
6628,2
6629,17
6630,36
6631,80
6632,74
6633,41
6634,32
6635,71
6636,76
6637,44
6638,91
6639,21
6640,81
6641,53
6642,72
6643,47
6644,79
6645,14
6646,29
6647,82
6648,64
6649,67
6650,49
6651,11
6652,97
6653,58
6654,43
6655,20
6656,86
6657,22
6658,32
6659,18
6660,53
6661,60
6662,50
6663,83
6664,18
6665,32
6666,66
6667,78
6668,51
6669,98
6670,69
6671,28
6672,46
6673,22
6674,49
6675,21
6676,93
6677,1
6678,19
6679,34
6680,72
6681,51
6682,50
6683,92
6684,76
6685,96
6686,31
6687,82
6688,75
6689,61
6690,55
6691,90
6692,78
6693,34
6694,87
6695,99
6696,85
6697,70
6698,2
6699,14
6700,45
6701,69
6702,93
6703,90
6704,64
6705,65
6706,12
6707,73
6708,47
6709,35
6710,78
6711,26
6712,81
6713,8
6714,84
6715,27
6716,2
6717,71
6718,21
6719,28
6720,40
6721,97
6722,67
6723,75
6724,40
6725,37
6726,66
6727,95
6728,63
6729,51
6730,48
6731,65
6732,6
6733,39
6734,87
6735,42
6736,49
6737,14
6738,0
6739,23
6740,78
6741,47
6742,13
6743,41
6744,76
6745,42
6746,97
6747,44
6748,24
6749,76
6750,57
6751,74
6752,41
6753,91
6754,54
6755,92
6756,73
6757,4
6758,2
6759,1
6760,39
6761,98
6762,90
6763,26
6764,81
6765,74
6766,64
6767,42
6768,59
6769,69
6770,51
6771,66
6772,10
6773,52
6774,61
6775,2
6776,69
6777,39
6778,15
6779,77
6780,36
6781,23
6782,41
6783,94
6784,95
6785,17
6786,1
6787,62
6788,9
6789,50
6790,37
6791,81
6792,77
6793,69
6794,72
6795,22
6796,75
6797,24
6798,3
6799,48
6800,24
6801,10
6802,4
6803,22
6804,10
6805,2
6806,0
6807,89
6808,7
6809,94
6810,33
6811,66
6812,17
6813,5
6814,90
6815,77
6816,34
6817,77
6818,78
6819,35
6820,52
6821,70
6822,29
6823,94
6824,37
6825,83
6826,40
6827,0
6828,92
6829,96
6830,4
6831,78
6832,77
6833,6
6834,85
6835,59
6836,33
6837,8
6838,93
6839,62
6840,20
6841,99
6842,1
6843,34
6844,93
6845,82
6846,52
6847,70
6848,8
6849,19
6850,73
6851,51
6852,86
6853,19
6854,37
6855,32
6856,38
6857,57
6858,5
6859,62
6860,40
6861,12
6862,21
6863,16
6864,68
6865,8
6866,89
6867,69
6868,95
6869,43
6870,60
6871,11
6872,83
6873,12
6874,90
6875,2
6876,54
6877,45
6878,65
6879,50
6880,3
6881,68
6882,17
6883,98
6884,81
6885,32
6886,9
6887,99
6888,77
6889,84
6890,22
6891,73
6892,23
6893,36
6894,73
6895,72
6896,70
6897,70
6898,63
6899,9
6900,86
6901,91
6902,26
6903,85
6904,30
6905,12
6906,54
6907,39
6908,76
6909,45
6910,67
6911,51
6912,12
6913,15
6914,48
6915,81
6916,55
6917,38
6918,27
6919,79
6920,81
6921,25
6922,0
6923,36
6924,42
6925,77
6926,52
6927,54
6928,82
6929,12
6930,89
6931,53
6932,21
6933,18
6934,92
6935,36
6936,44
6937,35
6938,31
6939,62
6940,41
6941,65
6942,28
6943,20
6944,92
6945,96
6946,3
6947,18
6948,72
6949,18
6950,56
6951,42
6952,69
6953,71
6954,48
6955,12
6956,45
6957,71
6958,78
6959,40
6960,24
6961,37
6962,86
6963,76
6964,84
6965,51
6966,60
6967,97
6968,44
6969,65
6970,88
6971,8
6972,7
6973,59
6974,96
6975,53
6976,32
6977,7
6978,87
6979,33
6980,46
6981,12
6982,30
6983,52
6984,7
6985,77
6986,54
6987,58
6988,86
6989,75
6990,4
6991,65
6992,17
6993,92
6994,44
6995,61
6996,51
6997,63
6998,39
6999,29
7000,35
7001,91
7002,72
7003,7
7004,51
7005,96
7006,89
7007,83
7008,1
7009,1
7010,8
7011,75
7012,9
7013,25
7014,87
7015,59
7016,38
7017,82
7018,55
7019,6
7020,45
7021,36
7022,14
7023,14
7024,46
7025,70
7026,37
7027,5
7028,97
7029,95
7030,69
7031,59
7032,50
7033,86
7034,22
7035,40
7036,66
7037,64
7038,29
7039,49
7040,26
7041,53
7042,95
7043,85
7044,46
7045,81
7046,84
7047,44
7048,71
7049,14
7050,87
7051,37
7052,86
7053,55
7054,28
7055,93
7056,62
7057,4
7058,41
7059,46
7060,51
7061,46
7062,36
7063,20
7064,57
7065,1
7066,33
7067,28
7068,38
7069,52
7070,85
7071,95
7072,23
7073,14
7074,57
7075,50
7076,2
7077,9
7078,42
7079,21
7080,12
7081,73
7082,29
7083,81
7084,32
7085,32
7086,89
7087,97
7088,4
7089,28
7090,65
7091,6
7092,34
7093,9
7094,4
7095,7
7096,39
7097,1
7098,68
7099,62
7100,60
7101,69
7102,91
7103,23
7104,1
7105,40
7106,63
7107,17
7108,31
7109,48
7110,48
7111,2
7112,27
7113,66
7114,79
7115,44
7116,12
7117,14
7118,56
7119,58
7120,70
7121,85
7122,70
7123,94
7124,41
7125,97
7126,5
7127,80
7128,15
7129,62
7130,11
7131,58
7132,56
7133,13
7134,72
7135,97
7136,20
7137,20
7138,42
7139,70
7140,24
7141,15
7142,27
7143,45
7144,78
7145,68
7146,65
7147,31
7148,67
7149,85
7150,77
7151,95
7152,80
7153,96
7154,76
7155,32
7156,43
7157,19
7158,59
7159,84
7160,48
7161,77
7162,32
7163,35
7164,56
7165,69
7166,14
7167,69
7168,36
7169,72
7170,65
7171,94
7172,86
7173,72
7174,16
7175,90
7176,56
7177,4
7178,96
7179,19
7180,60
7181,51
7182,72
7183,65
7184,61
7185,74
7186,96
7187,62
7188,85
7189,74
7190,57
7191,23
7192,20
7193,38
7194,15
7195,24
7196,55
7197,62
7198,37
7199,62
7200,15
7201,47
7202,75
7203,26
7204,28
7205,27
7206,37
7207,58
7208,46
7209,48
7210,47
7211,79
7212,71
7213,7
7214,60
7215,60
7216,38
7217,49
7218,70
7219,0
7220,19
7221,98
7222,90
7223,84
7224,22
7225,74
7226,75
7227,41
7228,65
7229,51
7230,65
7231,46
7232,1
7233,14
7234,17
7235,65
7236,83
7237,45
7238,14
7239,90
7240,88
7241,30
7242,8
7243,21
7244,28
7245,18
7246,64
7247,32
7248,34
7249,48
7250,75
7251,1
7252,92
7253,76
7254,30
7255,1
7256,55
7257,37
7258,82
7259,9
7260,2
7261,54
7262,8
7263,43
7264,67
7265,44
7266,8
7267,40
7268,53
7269,1
7270,75
7271,26
7272,93
7273,6
7274,87
7275,5
7276,26
7277,24
7278,75
7279,34
7280,86
7281,8
7282,8
7283,42
7284,51
7285,87
7286,81
7287,18
7288,85
7289,48
7290,35
7291,44
7292,74
7293,72
7294,55
7295,26
7296,72
7297,4
7298,31
7299,55
7300,69
7301,74
7302,95
7303,87
7304,93
7305,35
7306,27
7307,36
7308,34
7309,73
7310,35
7311,85
7312,7
7313,92
7314,4
7315,26
7316,71
7317,34
7318,67
7319,20
7320,58
7321,74
7322,99
7323,92
7324,99
7325,21
7326,50
7327,36
7328,82
7329,95
7330,71
7331,10
7332,23
7333,15
7334,77
7335,40
7336,74
7337,25
7338,19
7339,73
7340,6
7341,28
7342,68
7343,21
7344,5
7345,10
7346,2
7347,41
7348,55
7349,47
7350,57
7351,30
7352,96
7353,88
7354,92
7355,55
7356,51
7357,19
7358,40
7359,32
7360,76
7361,54
7362,22
7363,68
7364,70
7365,0
7366,5
7367,42
7368,46
7369,13
7370,88
7371,67
7372,18
7373,34
7374,69
7375,97
7376,58
7377,29
7378,8
7379,14
7380,61
7381,29
7382,31
7383,40
7384,52
7385,8
7386,50
7387,26
7388,89
7389,25
7390,86
7391,81
7392,61
7393,52
7394,75
7395,80
7396,95
7397,69
7398,72
7399,55
7400,16
7401,53
7402,23
7403,86
7404,42
7405,99
7406,9
7407,42
7408,64
7409,92
7410,86
7411,43
7412,42
7413,79
7414,52
7415,9
7416,44
7417,7
7418,57
7419,56
7420,99
7421,57
7422,81
7423,9
7424,45
7425,99
7426,64
7427,42
7428,10
7429,68
7430,40
7431,40
7432,42
7433,74
7434,19
7435,62
7436,10
7437,94
7438,52
7439,86
7440,98
7441,13
7442,70
7443,32
7444,26
7445,55
7446,68
7447,66
7448,24
7449,63
7450,56
7451,60
7452,12
7453,53
7454,50
7455,35
7456,20
7457,70
7458,24
7459,16
7460,26
7461,69
7462,33
7463,45
7464,23
7465,22
7466,73
7467,45
7468,75
7469,94
7470,29
7471,8
7472,97
7473,72
7474,12
7475,34
7476,63
7477,85
7478,33
7479,23
7480,36
7481,46
7482,70
7483,51
7484,8
7485,29
7486,56
7487,11
7488,60
7489,48
7490,21
7491,21
7492,60
7493,56
7494,63
7495,42
7496,96
7497,79
7498,17
7499,20
7500,16
7501,7
7502,91
7503,43
7504,14
7505,92
7506,6
7507,89
7508,13
7509,85
7510,96
7511,27
7512,81
7513,63
7514,59
7515,10
7516,78
7517,24
7518,53
7519,17
7520,27
7521,43
7522,61
7523,54
7524,94
7525,79
7526,68
7527,29
7528,69
7529,64
7530,83
7531,41
7532,71
7533,86
7534,96
7535,20
7536,87
7537,90
7538,52
7539,26
7540,83
7541,72
7542,20
7543,89
7544,7
7545,83
7546,27
7547,45
7548,68
7549,93
7550,86
7551,12
7552,69
7553,45
7554,99
7555,44
7556,82
7557,65
7558,79
7559,58
7560,88
7561,66
7562,88
7563,15
7564,34
7565,23
7566,19
7567,86
7568,91
7569,48
7570,58
7571,16
7572,64
7573,75
7574,71
7575,4
7576,29
7577,19
7578,98
7579,32
7580,45
7581,94
7582,97
7583,12
7584,8
7585,45
7586,92
7587,31
7588,92
7589,61
7590,89
7591,62
7592,78
7593,83
7594,6
7595,85
7596,28
7597,37
7598,54
7599,97
7600,95
7601,7
7602,59
7603,24
7604,94
7605,7
7606,94
7607,94
7608,2
7609,19
7610,65
7611,52
7612,40
7613,97
7614,4
7615,80
7616,82
7617,80
7618,75
7619,29
7620,50
7621,34
7622,25
7623,85
7624,30
7625,74
7626,22
7627,95
7628,81
7629,62
7630,27
7631,52
7632,18
7633,44
7634,62
7635,65
7636,69
7637,84
7638,0
7639,4
7640,48
7641,32
7642,62
7643,89
7644,83
7645,44
7646,81
7647,19
7648,8
7649,68
7650,30
7651,3
7652,57
7653,70
7654,69
7655,0
7656,95
7657,51
7658,58
7659,19
7660,89
7661,90
7662,90
7663,61
7664,41
7665,27
7666,52
7667,66
7668,68
7669,65
7670,4
7671,46
7672,65
7673,74
7674,35
7675,50
7676,88
7677,14
7678,75
7679,53
7680,11
7681,5
7682,98
7683,82
7684,7
7685,87
7686,36
7687,7
7688,91
7689,1
7690,5
7691,37
7692,72
7693,41
7694,94
7695,33
7696,67
7697,39
7698,39
7699,23
7700,44
7701,31
7702,63
7703,71
7704,67
7705,45
7706,84
7707,35
7708,74
7709,33
7710,77
7711,79
7712,50
7713,34
7714,51
7715,55
7716,36
7717,72
7718,41
7719,59
7720,54
7721,81
7722,37
7723,75
7724,74
7725,71
7726,24
7727,57
7728,9
7729,44
7730,57
7731,83
7732,45
7733,22
7734,96
7735,63
7736,89
7737,99
7738,85
7739,39
7740,7
7741,25
7742,98
7743,5
7744,70
7745,70
7746,49
7747,70
7748,87
7749,89
7750,65
7751,28
7752,97
7753,36
7754,83
7755,82
7756,77
7757,2
7758,44
7759,74
7760,97
7761,2
7762,9
7763,91
7764,40
7765,36
7766,27
7767,91
7768,99
7769,93
7770,79
7771,83
7772,42
7773,62
7774,90
7775,50
7776,82
7777,24
7778,65
7779,16
7780,28
7781,39
7782,7
7783,63
7784,10
7785,51
7786,96
7787,77
7788,44
7789,74
7790,92
7791,55
7792,84
7793,27
7794,5
7795,10
7796,53
7797,74
7798,72
7799,15
7800,15
7801,27
7802,25
7803,66
7804,28
7805,55
7806,48
7807,73
7808,3
7809,97
7810,77
7811,3
7812,13
7813,18
7814,92
7815,72
7816,13
7817,95
7818,29
7819,91
7820,91
7821,99
7822,75
7823,58
7824,71
7825,70
7826,35
7827,52
7828,94
7829,34
7830,90
7831,56
7832,57
7833,3
7834,60
7835,6
7836,30
7837,33
7838,78
7839,6
7840,65
7841,80
7842,54
7843,83
7844,60
7845,76
7846,54
7847,18
7848,48
7849,26
7850,9
7851,81
7852,85
7853,32
7854,63
7855,43
7856,12
7857,87
7858,18
7859,26
7860,99
7861,70
7862,8
7863,81
7864,65
7865,80
7866,90
7867,17
7868,99
7869,53
7870,66
7871,48
7872,5
7873,34
7874,89
7875,97
7876,58
7877,37
7878,35
7879,45
7880,16
7881,4
7882,90
7883,86
7884,89
7885,5
7886,69
7887,83
7888,74
7889,37
7890,24
7891,77
7892,32
7893,76
7894,91
7895,84
7896,52
7897,35
7898,55
7899,40
7900,58
7901,84
7902,24
7903,91
7904,38
7905,46
7906,66
7907,81
7908,79
7909,57
7910,23
7911,14
7912,80
7913,86
7914,75
7915,45
7916,6
7917,22
7918,96
7919,76
7920,52
7921,81
7922,49
7923,22
7924,34
7925,45
7926,64
7927,7
7928,30
7929,2
7930,1
7931,23
7932,3
7933,22
7934,5
7935,80
7936,93
7937,18
7938,39
7939,69
7940,62
7941,53
7942,54
7943,63
7944,18
7945,84
7946,65
7947,8
7948,96
7949,8
7950,88
7951,62
7952,29
7953,55
7954,73
7955,2
7956,33
7957,87
7958,4
7959,61
7960,45
7961,39
7962,58
7963,73
7964,18
7965,84
7966,77
7967,5
7968,57
7969,18
7970,23
7971,29
7972,85
7973,34
7974,64
7975,16
7976,86
7977,72
7978,95
7979,45
7980,97
7981,0
7982,3
7983,32
7984,16
7985,86
7986,54
7987,29
7988,85
7989,82
7990,91
7991,82
7992,17
7993,38
7994,85
7995,12
7996,26
7997,54
7998,28
7999,58
8000,6
8001,1
8002,50
8003,30
8004,62
8005,3
8006,56
8007,23
8008,91
8009,73
8010,1
8011,1
8012,35
8013,1
8014,19
8015,88
8016,11
8017,29
8018,56
8019,57
8020,54
8021,61
8022,7
8023,37
8024,17
8025,53
8026,89
8027,18
8028,81
8029,6
8030,96
8031,41
8032,26
8033,26
8034,25
8035,60
8036,87
8037,3
8038,74
8039,47
8040,24
8041,18
8042,27
8043,17
8044,7
8045,0
8046,87
8047,26
8048,73
8049,14
8050,56
8051,78
8052,12
8053,54
8054,55
8055,79
8056,8
8057,43
8058,39
8059,75
8060,40
8061,53
8062,98
8063,74
8064,66
8065,8
8066,57
8067,33
8068,18
8069,11
8070,50
8071,94
8072,86
8073,65
8074,22
8075,16
8076,19
8077,57
8078,11
8079,38
8080,88
8081,72
8082,58
8083,27
8084,36
8085,13
8086,91
8087,84
8088,9
8089,85
8090,9
8091,65
8092,17
8093,70
8094,59
8095,45
8096,2
8097,59
8098,79
8099,70
8100,34
8101,97
8102,39
8103,49
8104,14
8105,55
8106,70
8107,32
8108,38
8109,34
8110,61
8111,69
8112,37
8113,64
8114,24
8115,15
8116,78
8117,50
8118,96
8119,98
8120,1
8121,84
8122,78
8123,86
8124,55
8125,91
8126,58
8127,90
8128,68
8129,60
8130,84
8131,0
8132,34
8133,14
8134,32
8135,92
8136,77
8137,49
8138,35
8139,28
8140,3
8141,89
8142,78
8143,15
8144,66
8145,35
8146,50
8147,12
8148,41
8149,31
8150,34
8151,93
8152,84
8153,26
8154,74
8155,27
8156,50
8157,57
8158,54
8159,2
8160,67
8161,44
8162,66
8163,60
8164,42
8165,58
8166,82
8167,67
8168,83
8169,89
8170,28
8171,55
8172,95
8173,76
8174,60
8175,76
8176,91
8177,37
8178,10
8179,64
8180,62
8181,43
8182,91
8183,48
8184,63
8185,34
8186,42
8187,34
8188,14
8189,44
8190,28
8191,8
8192,40
8193,45
8194,59
8195,61
8196,60
8197,73
8198,61
8199,26
8200,93
8201,72
8202,49
8203,92
8204,92
8205,45
8206,55
8207,25
8208,18
8209,20
8210,55
8211,0
8212,85
8213,64
8214,18
8215,23
8216,55
8217,95
8218,81
8219,58
8220,73
8221,60
8222,21
8223,62
8224,19
8225,87
8226,29
8227,79
8228,90
8229,75
8230,27
8231,15
8232,41
8233,39
8234,99
8235,46
8236,94
8237,45
8238,91
8239,36
8240,77
8241,3
8242,75
8243,92
8244,94
8245,61
8246,85
8247,38
8248,12
8249,1
8250,0
8251,30
8252,84
8253,46
8254,29
8255,7
8256,18
8257,48
8258,87
8259,91
8260,97
8261,74
8262,70
8263,31
8264,40
8265,55
8266,30
8267,61
8268,86
8269,96
8270,96
8271,35
8272,20
8273,18
8274,28
8275,55
8276,35
8277,81
8278,22
8279,67
8280,79
8281,5
8282,88
8283,56
8284,81
8285,31
8286,84
8287,69
8288,30
8289,6
8290,68
8291,92
8292,12
8293,74
8294,7
8295,80
8296,24
8297,60
8298,5
8299,14
8300,48
8301,18
8302,0
8303,70
8304,38
8305,4
8306,24
8307,69
8308,86
8309,9
8310,42
8311,41
8312,39
8313,27
8314,0
8315,70
8316,85
8317,9
8318,43
8319,79
8320,77
8321,75
8322,74
8323,80
8324,42
8325,62
8326,8
8327,0
8328,36
8329,89
8330,43
8331,98
8332,69
8333,31
8334,42
8335,22
8336,71
8337,35
8338,63
8339,40
8340,16
8341,0
8342,21
8343,46
8344,1
8345,63
8346,47
8347,43
8348,83
8349,65
8350,68
8351,18
8352,1
8353,30
8354,96
8355,98
8356,96
8357,90
8358,35
8359,28
8360,49
8361,61
8362,31
8363,14
8364,4
8365,83
8366,38
8367,93
8368,28
8369,39
8370,18
8371,41
8372,18
8373,49
8374,54
8375,11
8376,19
8377,91
8378,82
8379,4
8380,60
8381,88
8382,56
8383,25
8384,32
8385,38
8386,16
8387,99
8388,72
8389,98
8390,89
8391,58
8392,93
8393,87
8394,35
8395,79
8396,2
8397,43
8398,52
8399,6
8400,4
8401,89
8402,8
8403,63
8404,26
8405,34
8406,39
8407,97
8408,96
8409,75
8410,33
8411,87
8412,49
8413,35
8414,16
8415,33
8416,76
8417,41
8418,65
8419,8
8420,75
8421,17
8422,55
8423,93
8424,27
8425,63
8426,41
8427,60
8428,73
8429,80
8430,21
8431,77
8432,90
8433,54
8434,87
8435,86
8436,37
8437,47
8438,66
8439,2
8440,73
8441,55
8442,25
8443,62
8444,26
8445,65
8446,28
8447,15
8448,14
8449,59
8450,17
8451,45
8452,92
8453,39
8454,42
8455,41
8456,17
8457,48
8458,44
8459,71
8460,48
8461,69
8462,9
8463,43
8464,37
8465,32
8466,23
8467,66
8468,66
8469,97
8470,82
8471,1
8472,39
8473,88
8474,93
8475,82
8476,7
8477,69
8478,56
8479,51
8480,70
8481,1
8482,68
8483,52
8484,69
8485,45
8486,16
8487,62
8488,85
8489,12
8490,99
8491,88
8492,40
8493,68
8494,36
8495,23
8496,17
8497,13
8498,25
8499,46
8500,75
8501,61
8502,70
8503,58
8504,34
8505,51
8506,75
8507,73
8508,54
8509,37
8510,28
8511,90
8512,55
8513,88
8514,68
8515,38
8516,27
8517,6
8518,9
8519,58
8520,61
8521,39
8522,56
8523,17
8524,96
8525,93
8526,4
8527,87
8528,75
8529,4
8530,16
8531,94
8532,55
8533,76
8534,60
8535,97
8536,1
8537,0
8538,75
8539,31
8540,55
8541,71
8542,75
8543,52
8544,6
8545,43
8546,14
8547,84
8548,14
8549,88
8550,1
8551,88
8552,53
8553,66
8554,5
8555,59
8556,86
8557,52
8558,40
8559,24
8560,86
8561,54
8562,54
8563,88
8564,61
8565,87
8566,54
8567,24
8568,25
8569,85
8570,17
8571,90
8572,10
8573,86
8574,77
8575,79
8576,94
8577,45
8578,0
8579,39
8580,89
8581,82
8582,41
8583,87
8584,91
8585,73
8586,4
8587,62
8588,72
8589,98
8590,10
8591,46
8592,28
